id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
992462866392399872,https://twitter.com/chrissyjojive/status/992462866392399872,Fri May 04 17:56:01 +0000 2018,2018-05-04 17:56:01+00:00,chrissyjojive,@kanyewest The road to hell is paved with good intentions..,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",971854094779338752,Thu Mar 08 21:04:07 +0000 2018,TRUE,,9276,70,25,0,"New York, USA",Chrissyjo,362,,,FALSE
992462851548893184,https://twitter.com/LHussle/status/992462851548893184,Fri May 04 17:55:57 +0000 2018,2018-05-04 17:55:57+00:00,LHussle,"@kanyewest Picasso by L Hussle
https://t.co/q4iOJ5o8IS",original,,,,https://itunes.apple.com/us/album/picasso/id1292006019,0,kanyewest,,169686021,en,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",144895601,Mon May 17 15:57:12 +0000 2010,FALSE,Professional Songwriter/Producer/Artist For bookings contact lhusslebookings@gmail.com Updates on my music check out my fan page @lhussle on Facebook,36,1903,1854,34,"Detroit, MI",MR GQ,14201,Eastern Time (US & Canada),https://itunes.apple.com/us/artist/l-hussle/id424956753,FALSE
992462836994523136,https://twitter.com/Albertan29/status/992462836994523136,Fri May 04 17:55:54 +0000 2018,2018-05-04 17:55:54+00:00,Albertan29,@kanyewest please go on @infowars,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3660660014,Wed Sep 23 15:02:09 +0000 2015,FALSE,,2151,58,225,0,,AlbertaGuy2017,1594,,,FALSE
992462807751970818,https://twitter.com/Froggo3/status/992462807751970818,Fri May 04 17:55:47 +0000 2018,2018-05-04 17:55:47+00:00,Froggo3,RT @lizcabrera55: @kanyewest I see endless opportunities for @kanyewest https://t.co/M16rDifJGo,retweet,,,https://twitter.com/lizcabrera55/status/992424062650548224/photo/1,,0,,,,en,,FALSE,12853,992424062650548224,lizcabrera55,742377702305370113,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27010906,Fri Mar 27 14:12:48 +0000 2009,FALSE,God ♥Jesus✨⚓️🎼Dougy💘✨♬♪ 🎼Prince💜✨ #Love💜 @realDonaldTrump #MAGA🇺🇸strawberryjane1963@hotmail.com,71343,1779,4214,86,"Corpus Christi (FB), Texas",💜Jane BullFrog💜✨,26553,Central Time (US & Canada),,FALSE
992462763531223045,https://twitter.com/tonguepiercer/status/992462763531223045,Fri May 04 17:55:36 +0000 2018,2018-05-04 17:55:36+00:00,tonguepiercer,"@kanyewest Kanye , Run for Mayor of Chicago. https://t.co/W64UTk0yqh",original,,,https://twitter.com/tonguepiercer/status/992462763531223045/photo/1,,0,kanyewest,,169686021,en,"Santa Ana, CA",FALSE,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",211480917,Wed Nov 03 11:27:34 +0000 2010,FALSE,"Conservative,Tea party, Christian.Patriot.Probably an infidel.Tweet me long time.Follow vets #TGDN #MAGA  #Trump2020  God. https://t.co/lB4LyC10jx.🍎PIE .🐖.   🚂🚃🚃🚃",11302,6573,7229,44,Southern California,tonguepiercer,21329,Pacific Time (US & Canada),,FALSE
992462739246284800,https://twitter.com/iWideOpen/status/992462739246284800,Fri May 04 17:55:30 +0000 2018,2018-05-04 17:55:30+00:00,iWideOpen,"@kanyewest ❤️ with you.                                      Love,                                                  Silent Majority",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",796881089704902656,Fri Nov 11 01:03:51 +0000 2016,FALSE,Dig a little deeper.  Right this ship.  Exercise your critical thinking skills. Return to common sense. MAGA,160699,3222,4716,22,United States,TrustButProve,131288,,,FALSE
992462723496620032,https://twitter.com/EddieLevertSr/status/992462723496620032,Fri May 04 17:55:27 +0000 2018,2018-05-04 17:55:27+00:00,EddieLevertSr,"@kanyewest I THOUGHT you were a genius....I keep forgetting often fools ride on horses and kings walk. Shame on you!!! You should have been there when I had to hide in the dark under the bed because the klan were marching, burning peoples homes smuggled out in the die of night to",original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",523858255,Wed Mar 14 00:46:29 +0000 2012,FALSE,🎤 https://t.co/kX2muEeqf8.💿https://t.co/6rBOnxMj4f Instagram/YouTube:EddieLevertSr,97,177,109,2,"Las Vegas, NV",Eddie Levert,104,America/Los_Angeles,http://www.eddiewlevert.com,FALSE
992462718216089602,https://twitter.com/alexxx_cd/status/992462718216089602,Fri May 04 17:55:25 +0000 2018,2018-05-04 17:55:25+00:00,alexxx_cd,"@kanyewest should be the only black person in the world who’s not aloud to use the N* word, he’s so disrespectful to black people and their slavery history",original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",95473488,Tue Dec 08 18:26:33 +0000 2009,FALSE,"Internacionalista. I'm the guy you date before you meet the guy you end up marrying. siempre seguro, jamás confiado",5450,540,1451,7,México D.F.,El Alex Centeno,18162,Mexico City,http://Instagram.com/alexcentenofit,FALSE
992462710519484417,https://twitter.com/dan_lyle/status/992462710519484417,Fri May 04 17:55:23 +0000 2018,2018-05-04 17:55:23+00:00,dan_lyle,"@kanyewest He gotta make that basic Model 3 first, otherwise no more capital. $TSLA",reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",557179643,Wed Apr 18 20:12:08 +0000 2012,FALSE,Entrepreneur. Champion of Pragmatism. Common sense is paramount. Nothing is stopping you from moving to Europe. Tolerance is a two-way street.,9469,140,213,5,America,Diego Maradona,8159,,,FALSE
992462710502772739,https://twitter.com/kosmosflow/status/992462710502772739,Fri May 04 17:55:23 +0000 2018,2018-05-04 17:55:23+00:00,kosmosflow,"RT @Chicago1Ray: @kanyewest is telling the truth about Rahm's Chicago, People do not want to hear the truth - that Chicago could be a bette…",retweet,,,,,0,,,,en,,,12853,992089301725859840,Chicago1Ray,817158775610179584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1438739078,Sat May 18 15:53:24 +0000 2013,FALSE,"News, Events, Philosophy, Truth, Psychology, Quotes, Perspective, #MAGA #VSG (Very Stable Genius) 🏌🏽",32943,757,806,10,United States,MAGA 🇺🇸,11086,Pacific Time (US & Canada),,FALSE
992462708720242688,https://twitter.com/byron_micheals/status/992462708720242688,Fri May 04 17:55:23 +0000 2018,2018-05-04 17:55:23+00:00,byron_micheals,@kanyewest Looks as though Snoop is the real racist here. Keep your mind free West!,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",977685440080748545,Sat Mar 24 23:15:48 +0000 2018,FALSE,America First Supporter of @realDonaldTrump,413,36,213,0,,🇺🇸Peter Lemon-Jello🇺🇸,310,,,FALSE
992462685915754496,https://twitter.com/duckconceit/status/992462685915754496,Fri May 04 17:55:18 +0000 2018,2018-05-04 17:55:18+00:00,duckconceit,"@kanyewest Everyone has love, but it can only come out when he is convinced of the impossibility and the frustration of trying to love himself. - Alan Watts",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1393505454,Wed May 01 01:32:13 +0000 2013,FALSE,Life Codes / Fuck Conceit & Seek Sense,98,2,96,0,"Miami, FL",DuckConfit,17,Atlantic Time (Canada),,FALSE
992462658690527232,https://twitter.com/ROBBLEEDALEADER/status/992462658690527232,Fri May 04 17:55:11 +0000 2018,2018-05-04 17:55:11+00:00,ROBBLEEDALEADER,@kanyewest Still love u bro,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1465946954,Tue May 28 23:43:56 +0000 2013,FALSE,Live and die by the same code,188,85,22,0,,GOLD$KIN,692,Arizona,,FALSE
992462645860163591,https://twitter.com/TydisKocuom/status/992462645860163591,Fri May 04 17:55:08 +0000 2018,2018-05-04 17:55:08+00:00,TydisKocuom,@kanyewest 💡spilling beans,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24826036,Tue Mar 17 02:46:42 +0000 2009,FALSE,Producer . Genius Songwriter 🎨,23,1918,38,85,Being yourself is positive 🖕,TitusKocuom ♌,17215,Central Time (US & Canada),https://Instagram.com/tituskocoum/,FALSE
992462563081408513,https://twitter.com/NoneSoBlind/status/992462563081408513,Fri May 04 17:54:48 +0000 2018,2018-05-04 17:54:48+00:00,NoneSoBlind,@kanyewest I’m a new recruit. 💕,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",755527716,Mon Aug 13 17:35:47 +0000 2012,FALSE,"Texas has yet to learn submission to any oppression, come from what source it may. ~ Sam Houston",9663,1389,1579,2,United States,Native Texan,18408,Central Time (US & Canada),,FALSE
992462551823863809,https://twitter.com/shillea18/status/992462551823863809,Fri May 04 17:54:46 +0000 2018,2018-05-04 17:54:46+00:00,shillea18,RT @Dirtyballs500: @kanyewest Alternate video the media isn't showing follow me I follow back https://t.co/n9K3ZWtHfN,retweet,,,https://twitter.com/Dirtyballs500/status/991456854265008129/video/1,,0,,,,en,,FALSE,12853,991456854265008129,Dirtyballs500,907828672895352833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2621013623,Wed Jun 18 20:36:10 +0000 2014,FALSE,#pgcc,38766,1365,402,18,,lil___carrie,275604,Pacific Time (US & Canada),,FALSE
992462518248443905,https://twitter.com/NCPatriotgrl/status/992462518248443905,Fri May 04 17:54:38 +0000 2018,2018-05-04 17:54:38+00:00,NCPatriotgrl,RT @fleccas: @kanyewest https://t.co/GxTU8rWgnv,retweet,,,,https://twitter.com/fleccas/status/931600180863893504,0,,,,und,,FALSE,12853,992437442085961728,fleccas,233000889,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1959223292,Sun Oct 13 18:33:56 +0000 2013,FALSE,"Patriot, Veteran, Protector of the US Constitution, Anti-Globalism, 1A, 2A, Anti-Globalism, Anti-UN, Anti-Fem",29246,219,113,15,NC,NCPatriotGrl,19720,,,FALSE
992462444290297857,https://twitter.com/DANNYFROSH730/status/992462444290297857,Fri May 04 17:54:20 +0000 2018,2018-05-04 17:54:20+00:00,DANNYFROSH730,@kanyewest Much love from this side kanye,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",900770958851624961,Thu Aug 24 17:25:06 +0000 2017,FALSE,GOD! FAMILY! HUSTLE !MANU,349,17,20,0,"Lagos, Nigeria",DANNY,148,,,FALSE
992462417631305729,https://twitter.com/LexiMorgan5237/status/992462417631305729,Fri May 04 17:54:14 +0000 2018,2018-05-04 17:54:14+00:00,LexiMorgan5237,@kanyewest  https://t.co/7rYBoUKvjT,reply,,,https://twitter.com/LexiMorgan5237/status/992462417631305729/photo/1,,0,kanyewest,992398514603704320,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",967968995226898432,Mon Feb 26 03:46:07 +0000 2018,FALSE,"There are no limits to what you can accomplish, except the limits you place on your own thinking.

📷Follow me on IG: lexi_morgan5237",173,19,174,0,"Virginia, USA",Lexi Morgan,75,,,FALSE
992462403882414080,https://twitter.com/AlienProbed/status/992462403882414080,Fri May 04 17:54:10 +0000 2018,2018-05-04 17:54:10+00:00,AlienProbed,"RT @love4All_7: @kanyewest @RealCandaceO  As a black community all we've been taught is how to hate each other, so when a brother like @kan…",retweet,,,,,0,,,,en,,,12853,992069394665795584,love4All_7,952950370438758402,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3219866088,Tue May 19 03:04:16 +0000 2015,FALSE,"Tamil Romani/ MAGA #QANON, Pro-climate change, Humans are garbage/ Biker, Molon Labe/ RTs NOT endorsement/ USA naturalized.🇺🇸I unfollow back. I RT everything.",18235,1477,1286,5,"Bucureşti, România",🔴DK 🔴I am Tamil but a Russian Bot😂,17724,Mountain Time (US & Canada),,FALSE
992462364216832009,https://twitter.com/reeebabee/status/992462364216832009,Fri May 04 17:54:01 +0000 2018,2018-05-04 17:54:01+00:00,reeebabee,@kanyewest you still a nigga in a coupe,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2421265292,Tue Apr 01 00:40:13 +0000 2014,FALSE,"#BlackLivesMatter 21 ; jiggy hippie. go play soccer. To whom much is given, much is tested, do ya thing kid ! perfecting my craft Fade Specialist 💈💇🏾‍♂️",7437,872,616,2,Triple D,.,32738,,,FALSE
992462315621666819,https://twitter.com/BestTimeLineEva/status/992462315621666819,Fri May 04 17:53:49 +0000 2018,2018-05-04 17:53:49+00:00,BestTimeLineEva,@kanyewest https://t.co/k3HwTklcst,original,,,https://twitter.com/BestTimeLineEva/status/992462315621666819/photo/1,,0,kanyewest,,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",961388247501983745,Wed Feb 07 23:56:34 +0000 2018,FALSE,#Ohio #MAGA #TrumpsArmy #BuildtheWall #LockHerUP #JusticeForSethRich #IamTommy #NRAMember,911,1738,2856,2,United States,GodBlessPresidentTrump,1995,,,FALSE
992462201310113793,https://twitter.com/RitaWil92435229/status/992462201310113793,Fri May 04 17:53:22 +0000 2018,2018-05-04 17:53:22+00:00,RitaWil92435229,RT @RitaWil92435229: @kanyewest @TCruzCrew So right KANYE!,retweet,,,,,0,,,,en,,,12853,992462160411463680,RitaWil92435229,824390949178576896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",824390949178576896,Wed Jan 25 22:58:13 +0000 2017,FALSE,SCHNAUZER FANATIC ❤️❤️❤️❤️❤️,45905,949,329,9,"Ohio, USA",Rita Williams,45578,,,FALSE
992462172998455296,https://twitter.com/RHYTHMJENKINS/status/992462172998455296,Fri May 04 17:53:15 +0000 2018,2018-05-04 17:53:15+00:00,RHYTHMJENKINS,"@kanyewest ricardoalphonsojenkins@gmail.com , @RHYTHMJENKINS",reply,,,,,0,kanyewest,991855869255073792,169686021,ca,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4800838892,Sat Jan 23 02:25:44 +0000 2016,FALSE,,2506,2040,4689,16,"Chandler, Arizona ",IG @rhythmofrap,3496,,http://www.soundcloud.com/rhythm313,FALSE
992462160411463680,https://twitter.com/RitaWil92435229/status/992462160411463680,Fri May 04 17:53:12 +0000 2018,2018-05-04 17:53:12+00:00,RitaWil92435229,@kanyewest @TCruzCrew So right KANYE!,reply,,,,,1,kanyewest,990698030939582464,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",824390949178576896,Wed Jan 25 22:58:13 +0000 2017,FALSE,SCHNAUZER FANATIC ❤️❤️❤️❤️❤️,45905,949,329,9,"Ohio, USA",Rita Williams,45578,,,FALSE
992462160277229568,https://twitter.com/jbalt63/status/992462160277229568,Fri May 04 17:53:12 +0000 2018,2018-05-04 17:53:12+00:00,jbalt63,@kanyewest https://t.co/oFgxIoyhOW,quote,,,,https://twitter.com/mitchellvii/status/992392868194127872,0,kanyewest,,169686021,und,,FALSE,12853,992392868194127872,mitchellvii,17980523,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4182983120,Mon Nov 09 20:46:41 +0000 2015,FALSE,I call ‘em like I see ‘em. “Thank you” to all who follow.,6646,687,1427,2,,Joe Blake,6558,,,FALSE
992462152383516674,https://twitter.com/crum808/status/992462152383516674,Fri May 04 17:53:10 +0000 2018,2018-05-04 17:53:10+00:00,crum808,RT @artoftoyzinc: @kanyewest Dont ever apologize for free thinking Ye,retweet,,,,,0,,,,en,,,12853,992398684351549441,artoftoyzinc,2946747349,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",23265773,Sun Mar 08 02:26:19 +0000 2009,FALSE,"And I can fight only for something that I love, love only what I can respect, & respect only what I at least know! ... #RENAIZANCE",5585,1534,2000,42,"Sweet Home Alabama, America",🌀,183561,Central Time (US & Canada),,FALSE
992462137694957568,https://twitter.com/tomechiawillis0/status/992462137694957568,Fri May 04 17:53:07 +0000 2018,2018-05-04 17:53:07+00:00,tomechiawillis0,@kanyewest just pray about,reply,,,,,1,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",704044947700191232,Sun Feb 28 20:46:10 +0000 2016,FALSE,,334,65,476,0,Chiraq,Tomechia Willis,140,,,FALSE
992462105143140353,https://twitter.com/Exdeta/status/992462105143140353,Fri May 04 17:52:59 +0000 2018,2018-05-04 17:52:59+00:00,Exdeta,"@kanyewest  you're welcome to slave market in Salaga, Ghana, West Africa.",original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",367925239,Sun Sep 04 19:57:29 +0000 2011,FALSE,"Teacher of Africa History, Wrote on 'Historical Study of Witchcraft in Africa', Pan African and Peace Maker!!",675,323,733,2,"Upper East, Ghana",#ChurchesMustPayTax,688,,,FALSE
992462096502697987,https://twitter.com/n7cpu1/status/992462096502697987,Fri May 04 17:52:57 +0000 2018,2018-05-04 17:52:57+00:00,n7cpu1,RT @solentgreenis: @kanyewest is pissed at the status quo and the failed Liberal agenda......time to blow the motherf*cker up! https://t.co…,retweet,,,,,0,,,,en,,,12853,992384343610937345,solentgreenis,858130549994598400,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4810008290,Mon Jan 25 01:13:11 +0000 2016,FALSE,"Electronic Engineer.  Believer in the constitution, and deportation of ALL illegals. As PC as Lenny Bruce. if u have #resist #antifa #impeach u will be blocked",26761,4146,4980,12,"Mesa, AZ",Steve B,22170,Arizona,,FALSE
992462085085978624,https://twitter.com/shssawa51/status/992462085085978624,Fri May 04 17:52:54 +0000 2018,2018-05-04 17:52:54+00:00,shssawa51,@kanyewest https://t.co/DElyotVA4K,reply,,,,https://youtu.be/RyS92KPQnjk,0,kanyewest,992404023197224960,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",51975881,Mon Jun 29 05:53:45 +0000 2009,FALSE,,164,14,32,0,"Oklahoma, USA",Shomesomlove,356,Pacific Time (US & Canada),,FALSE
992462068237389825,https://twitter.com/earthtone777/status/992462068237389825,Fri May 04 17:52:50 +0000 2018,2018-05-04 17:52:50+00:00,earthtone777,RT @earthtone777: @KanyeWest...  In order to be a free thinker one has to have knowledge of Self...,retweet,,,,,0,,,,en,,,12853,992459624749195264,earthtone777,167770492,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",167770492,Sat Jul 17 13:18:55 +0000 2010,TRUE,,0,11,43,0,,Michael Stevens,6,,,FALSE
992462004349685760,https://twitter.com/A00575901Manuel/status/992462004349685760,Fri May 04 17:52:35 +0000 2018,2018-05-04 17:52:35+00:00,A00575901Manuel,@kanyewest  https://t.co/cdSioI1yGj,reply,,,https://twitter.com/A00575901Manuel/status/992462004349685760/photo/1,,0,kanyewest,992404023197224960,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",826223669135290368,Tue Jan 31 00:20:48 +0000 2017,FALSE,Metal MMA Music Photography Weird UFC Fun Games Gaming Football (US) Arts,1197,21,258,0,"Hollister, CA",Manuel Alejandro,339,,,FALSE
992461980815581184,https://twitter.com/king950725/status/992461980815581184,Fri May 04 17:52:29 +0000 2018,2018-05-04 17:52:29+00:00,king950725,@kanyewest Says a guy who seeks white approval to recover from bad debts,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",977219411861000192,Fri Mar 23 16:23:58 +0000 2018,TRUE,,258,18,248,0,,King,191,,,FALSE
992461920958496769,https://twitter.com/AlexODonnell4/status/992461920958496769,Fri May 04 17:52:15 +0000 2018,2018-05-04 17:52:15+00:00,AlexODonnell4,@kanyewest I want a backup fuel tank on that plane please. What if the battery runs out?,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",521716430,Sun Mar 11 21:57:19 +0000 2012,FALSE,"👹👹 Manchester United Fan👹👹 🎰🎰 Live in Las Vegas, Nevada 🎰🎰 🇮🇪🇮🇪 Ireland Native 🇮🇪🇮🇪",4242,162,413,1,"Las Vegas, NV",Alex O’Donnell,2311,,,FALSE
992461911307386880,https://twitter.com/MajinAndy47/status/992461911307386880,Fri May 04 17:52:13 +0000 2018,2018-05-04 17:52:13+00:00,MajinAndy47,@kanyewest Isn’t he gonna be voted out as the Chairman tho? lol,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",790854092,Thu Aug 30 04:58:37 +0000 2012,FALSE,"Andy, Enjoyin' Life, Gold Soul ✨ SC: @proandy47",9942,285,208,2,,Andy ॐ,11286,Central Time (US & Canada),,FALSE
992461894068899841,https://twitter.com/ZeidanYakubu/status/992461894068899841,Fri May 04 17:52:09 +0000 2018,2018-05-04 17:52:09+00:00,ZeidanYakubu,"@kanyewest 
I think this niqqa has lost his damn mind talkin' crazy",original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",986133499718578176,Tue Apr 17 06:45:22 +0000 2018,FALSE,,5,4,31,0,,Yakubu Zeidan,1,,,FALSE
992461892462546947,https://twitter.com/Centeright2/status/992461892462546947,Fri May 04 17:52:08 +0000 2018,2018-05-04 17:52:08+00:00,Centeright2,"@kanyewest  is delisted on Detroit radio.- on orders by
8 liberal richest men in world own 1\2 world’s wealth.

https://t.co/C6bX0epjDA

These 8 Liberal\Democrats don’t help the poor…they KEEP the poor …in poverty.",original,,,,https://www.nytimes.com/2017/01/16/world/eight-richest-wealth-oxfam.html,0,kanyewest,,169686021,en,,FALSE,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",3542894832,Sat Sep 12 23:24:06 +0000 2015,FALSE,,29093,134,284,2,,Marie McCall,22423,Pacific Time (US & Canada),,FALSE
992461843535941640,https://twitter.com/rrhea14/status/992461843535941640,Fri May 04 17:51:57 +0000 2018,2018-05-04 17:51:57+00:00,rrhea14,"RT @Chicago1Ray: @kanyewest is telling the truth about Rahm's Chicago, People do not want to hear the truth - that Chicago could be a bette…",retweet,,,,,0,,,,en,,,12853,992089301725859840,Chicago1Ray,817158775610179584,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1035323976,Tue Dec 25 18:26:16 +0000 2012,TRUE,,9617,98,148,1,United States,GoVols49,12660,,,FALSE
992461832387465216,https://twitter.com/Jamaalsworld/status/992461832387465216,Fri May 04 17:51:54 +0000 2018,2018-05-04 17:51:54+00:00,Jamaalsworld,@kanyewest Cause we still love you ye,reply,,,,,0,kanyewest,992398514603704320,169686021,en,"London, England",,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",258562713,Mon Feb 28 00:31:32 +0000 2011,FALSE,Web Company🕹,583,357,360,2,Worldwide,Jamaal.,4691,Pacific Time (US & Canada),http://pending.co.uk,FALSE
992461811571085313,https://twitter.com/SuelenYT/status/992461811571085313,Fri May 04 17:51:49 +0000 2018,2018-05-04 17:51:49+00:00,SuelenYT,@kanyewest Your Damn Right,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",952825447384981504,Mon Jan 15 08:51:04 +0000 2018,FALSE,"IGN : LanceIsAccused 
My Damn Skin Is Not An Egirl. 🙃",4,11,64,0,In House Basement,LanceIsAccused,17,,http://youtube.com/lancesuelen,FALSE
992461751030636547,https://twitter.com/Mister_Shockley/status/992461751030636547,Fri May 04 17:51:35 +0000 2018,2018-05-04 17:51:35+00:00,Mister_Shockley,@kanyewest WAITING ON THAT ALBUM....I AM NOT PAYING THE MEDIA NO MIND IF THEY SEE HOW MANY FOLLOWERS YOU HAVE ON TWITTER AND INSTAGRAM THE FAN BASE IS NOT PAYING THEM NO MIND EITHER,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",66821970,Tue Aug 18 22:23:40 +0000 2009,FALSE,I have my Bachelor's Degree in Business Administration from #UMES 12/2014. Now establishing myself out here. Hit my twitter..follow me #TeamDreamBig #TeamLoyal,100,287,363,1,"Windsor Mill, Maryland",Mister Shockley,5300,Central Time (US & Canada),,FALSE
992461724669366273,https://twitter.com/ChelseaBudde1/status/992461724669366273,Fri May 04 17:51:28 +0000 2018,2018-05-04 17:51:28+00:00,ChelseaBudde1,@kanyewest lmao fuck u https://t.co/ezzuBWXhzR,quote,,,,https://twitter.com/joseph__amiel/status/991490758388613126,0,kanyewest,,169686021,en,,FALSE,12853,991490758388613126,joseph__amiel,4501069454,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",559995911,Sun Apr 22 02:11:11 +0000 2012,FALSE,oh man god damn,40892,977,574,3,,chels,58322,Atlantic Time (Canada),,FALSE
992461716574257153,https://twitter.com/Lildrumonmyhip/status/992461716574257153,Fri May 04 17:51:26 +0000 2018,2018-05-04 17:51:26+00:00,Lildrumonmyhip,RT @1Pik6sso: @kanyewest bodied Watch🤦‍♂️🤦‍♂️🤦‍♂️🔥🔥🔥🔥,retweet,,,,,0,,,,en,,,12853,992441198148141056,1Pik6sso,803421926299271168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2895148544,Sun Nov 09 23:57:00 +0000 2014,FALSE,☠️☠️☠️☠️☠️☠️☠️☠️,8842,397,1816,1,,soon,9178,,,FALSE
